vote_account,msol_votes
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,1109.218554115
8LFBopVbvVJ4RqDaheie99P5jK7jrSm99t2F77jBwdFc,0.48429189300000003
8WVqaMTGPKsVSFBBPgm1vHRvSzTZYhJStQhUva1jtg78,4.6892082440000005
8d25KBXdovroNVbjRmvDeW7H3QMW2nfZZo7G9zQ693ki,0.000945147
8gjfs4krwDrME3n7jzKshMBhejFPHE6pTrhm2LcKGSPd,9.529362143
8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,5.267122998
8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,3.128397207
8oGhRavfRf13fBdp257nitq8VVgXhRAZxR9fR5Q4oKhH,0.432346008
8vT4MgBeZQmYN44DXwHd2BLM7Z6io186nJk3FQEwy58f,3.5573116799999998
8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE,8.558171518
8xihirHNzLTCGtEyRTH77q7WzAWE8yxtD1ciQJ5j3HQX,1.00470727
9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW,0.233168159
9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x,181.509366374
9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF,0.04814164
9RykQjmjgDZ64o7zf76uUcbr2ai146wcwku4pUSztyLL,0
9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi,4.378342525
9jJNuZE4EHTrz8xiTzmDGjJnCn5dGmruCyUwG1vgdHZR,1e-09
9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,0
9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH,0.433456038
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,86.533508185
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,0
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,107.16743266500002
A9igcq5tcmPjg8gy3soDnrmCMwXT3pmeFx3oojFjTfwc,183.46471375
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,66.759611938
AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1,187.37831524799998
Ac8zL56RqrEwZcJa2HL7ZVCBW8py1ehVYj5qmfJXcdFQ,1.120927525
AnoFcEWKt7j9UuyvuNsJDbaRPrfo5LqpjvbxqQPswxn4,7.128599052
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,126.09727287400001
Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN,0.085581716
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,237.36355814700002
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,122.97747285999998
B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ,17.812207272000002
BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo,44.340141056
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,1.222444276
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,22.619684489
BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh,9.191e-06
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1046.133872429
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,0.870773764
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,0
BmtE4BoqFZy7MDtN79EXrdaphRSqzwmEb2Kuq8xHPXpY,0.85649754
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
C2KtdF4FBNybpJrAW9p57SRxv1cqH7EAFeJPJ9J3biLi,1e-09
C4MqmofwTAQKYjRawSSN9NhKXd7J78tPnZGLyNSXV2To,0.095192736
C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a,44.502101078
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,0
CULmqn9u8zZGorkdY74353UBNUhZK7s7oiZS6KN6sFnz,0
Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL,0
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,4100.816973564
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0.1
Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE,6.80003369
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,6035.346767755009
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,463.115028041
CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ,165.536787694
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,4.086157307
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,39.791038777
D6HbUn4FeyZWiY5ftTAxK1TXmvCLjBoPG9nRsr8z8y5g,1e-09
DHnoGrcm2oecMuWpyYjwxzYoEW3vJdivGtV4favEp3R4,0
DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,820.0199172389999
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,1e-09
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,370.260448504
DciShieqLiMBjfqxiJ66F9b9fckJusbqFFnwJiG9jKmg,4.35e-07
Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw,85.59908977
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,581.600851808
Dh4K8fNV6pRFZtbzQnP5a5HmyBPb2kmxvWiYmc5fJMvj,0.28392027599999997
DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45,129.330053219
DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5,3.8097803069999996
DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp,2.628921807
DsUdRakvTvtDQqqWyN8vzTJURjAJ23rakfJoxGgqS2DH,1.027797048
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,137.49248759900001
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,471931.801518608
Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4,0.26012404
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,1e-09
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,49000.86892314601
EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81,0
EFEKcHrUBsRoQkuTSJAQNZnj1u8h9oE4LoCYerednc3F,1260.887892791
EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y,85.827317708
ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB,8.607735544
EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw,14.698037349999998
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,3.683584817
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,2.8359999999999996e-05
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,102.626423203
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,7.284543974
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,7.003449782000001
F1emDGY23U6YpJj4H4af2CHcHUmiDGgAWs2xvWYZHWdR,1.220503662
F1uC4BM1KbAHfpcJALXcZNvuxqbrYkC3Mt5ka8tcf5Hj,0.083773332
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3.4369247940000003
FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk,884.526642335
FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN,7.469777023999999
FQ7vjqjz7sxLA9m34TfieT7dZZ6hsaNhJV6r744UDRKR,0
FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,5.917614546
FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp,3.193408209
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,0.086555354
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,512.664278985
FzWY14JRyemkT7Yhng4s9BBmqJwL5pGSHpiLEW8LAWB2,0.13570306199999999
G11K4toVD1rk4ri7eziJyYENZTXb8h7q59gzaoE3BCHX,0.423086218
G2Qvt31y3wQDqLvnZTf1Lj91JrZ8rKUhtCP5kVJxXS9,0.432425204
G8GqFzoEZrxHqV279nYxD5PX1vWWHvxWHkBDkXU2qMy6,34.245867674
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,48.052569845
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,610.986997835
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,3.8795519510000003
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,11.453089283
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0.006245721
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,27.137227329
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,1.1746060010000001
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,66.60475777500001
GwT72fNWtBrFa9GsBru2kPso1NEw3AnzrjPwprVAv32X,1.718697166
H3XhFpzHDFWjJJ1Zyg44KoHoKmNmPwi9wvMdbDryqAvU,0.078081368
H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC,24.03482846
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,7e-09
HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR,0
HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP,0
HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos,1e-09
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,109.108587656
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,15.164941151
J1to2NAwajc8hD6E6kujdQiPn1Bbt2mGKKZLY9kSQKdB,6.4326275399999995
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,2283.7670539599994
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,26.644390489
KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT,3.228570248
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,756.6298453320001
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,1593.3505235359999
MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM,28.787354047
MarinadeA1gorithmicDe1egationStrategy111111,26492.967478456045
P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX,0.630527138
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,6.488732254
QXmsTYFK7YT2BpP2AnvXwuRpfwmsJZpovLcUqdSjoK1,0.192951979
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,11.88335993
RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh,0.044009153
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,209.36024936500002
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,629.748074334
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,0.000713285
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,354121.1460945257
UVxJgkAkEiu5wqpR8JkBsF6yV3CPMfPivk8nUpCDKw6,1e-09
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,64.117521485
We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb,276.727505075
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,1581.44344558
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,1.423826455
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,840.406858014
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,0
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,85.277843589
i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb,0.085649753
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,4112.359728105002
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,291571.355713526
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,4.9274e-05
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,458.9544961869998
vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt,10.109572169
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,1.220897881
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,826.1931683559998
yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi,104.486236569
