vote_account,msol_votes
8ACcAUtFEEYRYGJ5CPPBco8NvbwhjZKsgv7Fma64QDPM,0.858273177
8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P,8.228861756
8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m,2.945246073
8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh,7.602908866
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,1110.939394276
8LFBopVbvVJ4RqDaheie99P5jK7jrSm99t2F77jBwdFc,0.35061905900000007
8Tz3KbpHjUPxFHwyvWrdoQ5K464NZb6trntqNS5qW875,0
8WVqaMTGPKsVSFBBPgm1vHRvSzTZYhJStQhUva1jtg78,0.225459447
8d25KBXdovroNVbjRmvDeW7H3QMW2nfZZo7G9zQ693ki,0.000945147
8gjfs4krwDrME3n7jzKshMBhejFPHE6pTrhm2LcKGSPd,9.617479349
8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,4.780833348000001
8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf,0.7213540159999999
8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,3.123714975
8oGhRavfRf13fBdp257nitq8VVgXhRAZxR9fR5Q4oKhH,0.432346008
8vT4MgBeZQmYN44DXwHd2BLM7Z6io186nJk3FQEwy58f,4.488296684
8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE,13.886651163
8xihirHNzLTCGtEyRTH77q7WzAWE8yxtD1ciQJ5j3HQX,0
9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW,0.233177328
9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs,1e-09
9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x,181.509433305
9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF,0.471623697
9RykQjmjgDZ64o7zf76uUcbr2ai146wcwku4pUSztyLL,0
9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi,4.217522872
9jJNuZE4EHTrz8xiTzmDGjJnCn5dGmruCyUwG1vgdHZR,0
9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,2.410848365
9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH,0.434924107
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,86.75069498799999
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,0
A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ,0.327239932
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,155.229236466
A9igcq5tcmPjg8gy3soDnrmCMwXT3pmeFx3oojFjTfwc,41.519720809
ACE2rAgt842mfSjaB4YYzxony4F2AogTPDNCYtCoRh2Q,0.469889627
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,67.95773785899999
ASfKFAKz6fH4eip1jdLGt5Ym954kU9KYnwq2Csn9ogSz,0.090607517
AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1,8.994378974
Ac8zL56RqrEwZcJa2HL7ZVCBW8py1ehVYj5qmfJXcdFQ,1.120971604
AnoFcEWKt7j9UuyvuNsJDbaRPrfo5LqpjvbxqQPswxn4,6.558376040999999
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,126.09727287400001
Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN,0.290807577
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,235.00795420999998
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,22.693501947999998
B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ,23.603340746999997
BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo,0.954620723
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,1.222444276
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,31.359788366999997
BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh,114.581897298
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1046.243719798
BXf5pMTSWJdfwaiRYpwJjkTUuUe2sdvcJx7X7UNbyGe1,0.9382643430000001
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,0.870773764
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,0
BmtE4BoqFZy7MDtN79EXrdaphRSqzwmEb2Kuq8xHPXpY,0.85649754
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
C2KtdF4FBNybpJrAW9p57SRxv1cqH7EAFeJPJ9J3biLi,1e-09
C4MqmofwTAQKYjRawSSN9NhKXd7J78tPnZGLyNSXV2To,0.095192736
C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a,44.502101078
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,0
CULmqn9u8zZGorkdY74353UBNUhZK7s7oiZS6KN6sFnz,2.51e-07
Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL,0
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,5034.251349401
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0.1
Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE,15.379986739
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,5521.502274451002
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1498.499320402
CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ,172.304302278
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,4.086317991
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,161.41045264
D6HbUn4FeyZWiY5ftTAxK1TXmvCLjBoPG9nRsr8z8y5g,1458.629879445
DBtox5xnHr4zWFfpCYbdu81b6Sfk2kcUZ7x4uxs5kANV,0.9542246929999999
DGGJ4j2EPZdnDP3HugibBE57pzNd7kERFaWyJnsN4ho5,95.104081699
DHnoGrcm2oecMuWpyYjwxzYoEW3vJdivGtV4favEp3R4,0
DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,825.4300599009999
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,0
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,0.260448504
DciShieqLiMBjfqxiJ66F9b9fckJusbqFFnwJiG9jKmg,4.35e-07
Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw,85.59908977
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,119.513953804
Dh4K8fNV6pRFZtbzQnP5a5HmyBPb2kmxvWiYmc5fJMvj,0.284024583
DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45,342.088753717
DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5,2.824834086
DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp,0.777045927
DsUdRakvTvtDQqqWyN8vzTJURjAJ23rakfJoxGgqS2DH,1.027797048
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,133.83187223000002
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,404431.555198102
Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4,0.26012404
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,1e-09
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,31947.240583996005
EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81,0
EFEKcHrUBsRoQkuTSJAQNZnj1u8h9oE4LoCYerednc3F,1260.887892791
EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y,85.827317708
ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB,42.785106668
EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw,33.263204446
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,3.751590009
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,2.8361999999999997e-05
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,112.797736228
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,8.277651179
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,3.3082174880000004
F1emDGY23U6YpJj4H4af2CHcHUmiDGgAWs2xvWYZHWdR,0.7646126639999999
F1uC4BM1KbAHfpcJALXcZNvuxqbrYkC3Mt5ka8tcf5Hj,0
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3.436924817
FACqsS19VScz8oo2YhdMg35EsAy6xsCZ9Y58eJXGv8QJ,1.549e-06
FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk,884.642078023
FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN,6.399567154
FQ7vjqjz7sxLA9m34TfieT7dZZ6hsaNhJV6r744UDRKR,0
FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,6.431599854
FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp,3.193598735
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,0.9456031869999999
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,512.769194673
FzWY14JRyemkT7Yhng4s9BBmqJwL5pGSHpiLEW8LAWB2,0.13658727399999998
G11K4toVD1rk4ri7eziJyYENZTXb8h7q59gzaoE3BCHX,0.423086218
G2Qvt31y3wQDqLvnZTf1Lj91JrZ8rKUhtCP5kVJxXS9,0.379601562
G8GqFzoEZrxHqV279nYxD5PX1vWWHvxWHkBDkXU2qMy6,35.586550021
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,46.569204336999995
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,637.432561256
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,5.254084294
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,11.453330289
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0.000231522
GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn,1.997105983
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,3.71507743
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,0.14118524
GZgVV7MMweKm11hh8z8Nui9kRo3VxUVr2qgmkDdtJesa,1.707568554
GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j,333.190226201
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,54.094843077
GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi,7.030889777
H3XhFpzHDFWjJJ1Zyg44KoHoKmNmPwi9wvMdbDryqAvU,0.078081368
H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC,24.035739908
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,733.000000007
HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo,1.783441747
HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR,0
HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP,2.8909284040000003
HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos,1e-09
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,349.82748170199994
J1iPFXVJrvx4DuGvgUJeBicnvxTkroisx2Lbeo2Q4aA2,0.690195324
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,7.372084087
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,1486.3221636069998
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,87.234030753
KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT,2.193750027
LbShbQMVKBiaTrxD7GWNEsCXb4bfFuQuEBxtX3eA7CX,4.654172861999999
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,410.596466889
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,1302.0313293269999
MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM,27.556890571
MarinadeA1gorithmicDe1egationStrategy111111,33484.31438712405
P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX,22.050415854999997
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,0
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,236.20190158100004
QXmsTYFK7YT2BpP2AnvXwuRpfwmsJZpovLcUqdSjoK1,0.096475989
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,11.444487723
RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh,0.044009153
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,290.694589868
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,1126.482170679
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,1e-09
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,18887.143728100033
TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm,6.0048946480000005
UVxJgkAkEiu5wqpR8JkBsF6yV3CPMfPivk8nUpCDKw6,4.192490362
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,75.54098494600001
VotESBSkLKU8vebS6wTR2rzWWJsLc6YThYS6tebPxXq,131.559947065
We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb,345.728763646
aVotE2iXaXUVKeTWaHtKbSkkUqH96zC6kTKyonzHQZ4,1471.8270769740002
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,9959.7540013
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,4.76988731
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,840.408153418
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,75.810758435
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,86.22131104399998
i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb,0.940757507
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,3096.226805377
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,265423.2466694967
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,0
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,3117.7297772749994
phz34EcgWRCT9otPzRS2JtSzVHxQJk4SovqJvV1TQk8,442.063677424
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,74.006852766
vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt,438.9190530970001
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,0
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,773.502185294
yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi,322.46892056799993
